,product_id,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm,product_volume_cm3,product_category_name,product_master_category_name
14840,006baa9a5b8f95895f15273a35bc2664,33,223,2,True,60.0,15.0,True,13500.0,sports_leisure,Sports & Outdoors
14841,64b488de448a5324c4134ea39c28a34b,49,177,3,True,25.0,50.0,True,43750.0,stationery,Stationery & Art
14842,e6a516eb66cb5fa9e8854ed738bea934,37,515,1,True,25.0,20.0,True,7500.0,signaling_and_security,Construction
14843,3fc00af0f0a8d4ac2933d3900416c977,59,624,5,True,20.0,10.0,True,4000.0,air_conditioning,Appliances
14844,9592ad22708397a628e1a616131ebbad,31,335,2,True,30.0,8.0,True,5520.0,furniture_decor,Furniture
14845,18fcba7b80899b08132793f3a71ac9db,58,2142,5,True,32.0,75.0,True,115200.0,baby,Toys & Baby
14846,13f036df9f7389d63ad22591b23e5d83,51,827,1,True,25.0,45.0,True,18000.0,baby,Toys & Baby
14847,a7c71ae3c8f9ee009eaf1bdcffa55012,59,218,1,True,30.0,30.0,True,27000.0,auto,Auto
14848,577c6116dcce6a33261911b5225ac475,56,719,6,True,53.0,43.0,True,25069.0,auto,Auto
14849,10f2ada0cff82206dc9afa52ebac690b,25,3655,1,True,16.0,22.0,True,5280.0,books_general_interest,Books
14850,09b4afd6ff5a26a1e7538df4bd04a8d2,58,510,7,True,35.0,14.0,True,17150.0,construction_tools_construction,Construction
14851,61038607552ec7c9d5a534afcde11b4e,38,263,1,True,23.0,13.0,True,6877.0,perfumery,Health & Beauty
14852,a4bc24bcb44abb54f2f6214991dcdab0,59,1104,2,True,37.0,11.0,True,13024.0,housewares,Home & Living
14853,f0a06cc25ae22358b10378bf4dafdf0a,44,513,1,True,62.0,35.0,True,112840.0,baby,Toys & Baby
14854,f524b3f36f5a7a8cecf77fd6083ad6fe,60,651,5,True,64.0,5.0,True,12480.0,auto,Auto
14855,8f51204e4a4b73030177a888b66fe910,57,1024,1,True,16.0,2.0,True,352.0,computers_accessories,Electronics
14856,608e8b2a725333b7f6c8cec028b90698,56,1591,1,True,21.0,8.0,True,2016.0,bed_bath_table,Home & Living
14857,64143bc1c8b26719d98b7b0ab8027ad9,22,1590,1,True,19.0,13.0,True,3458.0,home_construction,Construction
14858,1f58ebdc810e1d5c7cead7f763c27a94,51,421,1,True,30.0,5.0,True,3750.0,bed_bath_table,Home & Living
14859,818b2f7d6fe6abc4575e94c7dcccfcc4,36,89,1,True,67.0,11.0,True,34639.0,bed_bath_table,Home & Living
14860,db24f4b59ec4a5a89de0203cc7ce4287,53,295,3,True,24.0,2.0,True,816.0,auto,Auto
14861,bd08d760237826c81c73fd4f6f391290,37,499,2,True,23.0,2.0,True,782.0,computers_accessories,Electronics
14862,735b17533036ee19f4c943704271660a,49,1188,2,True,42.0,11.0,True,5544.0,health_beauty,Health & Beauty
14863,8615de1fb2a899d19d56e5ce1fd92312,51,184,1,True,40.0,32.0,True,51200.0,furniture_decor,Furniture
14864,9e1260b3b3b06ad0be8cbbd26e4ec9fc,46,1581,1,True,24.0,17.0,True,6936.0,health_beauty,Health & Beauty
14865,6c78bff5bec87601a4039b471189c489,60,307,2,True,50.0,10.0,True,20000.0,bed_bath_table,Home & Living
14866,77a42b3538a80ebe0556a6d9f3a40483,36,539,1,True,30.0,15.0,True,9000.0,bed_bath_table,Home & Living
14867,d10d49582dba25513691f61dec3a2d8a,39,190,1,True,28.0,23.0,True,14168.0,sports_leisure,Sports & Outdoors
14868,3a081630438070b86de554fac9edcc7a,54,909,1,True,25.0,5.0,True,3125.0,bed_bath_table,Home & Living
14869,ed1c1bd7e59e3a26cfce3c9c8e7898ee,43,458,1,True,57.0,14.0,True,11172.0,sports_leisure,Sports & Outdoors
14870,d37129f996d61f0584733221bbdb40bb,43,43,1,True,20.0,20.0,True,8000.0,telephony,Electronics
14871,bdc32991fd65235de59b26e8992e9b03,33,2775,3,True,24.0,26.0,True,16224.0,housewares,Home & Living
14872,064767e05dd710b14c4bf5f2d50c89b8,47,84,6,True,20.0,25.0,True,8000.0,pet_shop,Pets
14873,b59b3f2a8ef323e661a925415545ed98,43,1440,1,True,31.0,37.0,True,35557.0,sports_leisure,Sports & Outdoors
14874,56be1c4161cca988cfebc66dc35b4feb,50,393,2,True,41.0,20.0,True,22140.0,housewares,Home & Living
14875,0a27cbaaeacef635e4aa37885a1e5e93,44,304,1,True,19.0,19.0,True,6859.0,consoles_games,Toys & Baby
14876,f95dcd7b0926e47d0f20a9050aea2e9e,58,2053,3,True,49.0,8.0,True,8232.0,electronics,Electronics
14877,7f7e18140feaf2c2e3f17fb65825564d,59,296,1,True,62.0,40.0,True,29760.0,furniture_decor,Furniture
14878,e18a4f01146e302c11c4ae7a99dd349e,53,883,1,True,18.0,11.0,True,3366.0,sports_leisure,Sports & Outdoors
14879,dcf00c265f631025da14f1a5850bacb7,63,406,3,True,26.0,8.0,True,4576.0,furniture_decor,Furniture
14880,457fc93046a766588b762befecf52898,52,1649,1,True,22.0,5.0,True,1650.0,health_beauty,Health & Beauty
14881,e64e4ef7b809314306d9c09635d8cd30,59,1453,1,True,20.0,20.0,True,8000.0,pet_shop,Pets
14882,8cf897d3f22f0f721c4c5ba6d5708684,50,367,2,True,45.0,50.0,True,45000.0,air_conditioning,Appliances
14883,ead6d52e3dc075669af5d7a1958b0f07,35,729,2,True,20.0,20.0,True,8000.0,toys,Toys & Baby
14884,5c5585c687a0293f10bb748c13cacc71,51,194,1,True,18.0,14.0,True,3276.0,computers_accessories,Electronics
14885,a868da030ed45f5ae334023aea5273ed,57,354,1,True,30.0,30.0,True,27000.0,home_construction,Construction
14886,5146869b3abf654c4b84ef84bebb8d9c,56,564,1,True,20.0,30.0,True,12000.0,health_beauty,Health & Beauty
14887,9dfb2984ab775b6175202b9e9e678641,41,859,3,True,16.0,16.0,True,4096.0,housewares,Home & Living
14888,c5a00e7e34e45fe4c79a38d102248b48,38,820,3,True,16.0,11.0,True,1936.0,baby,Toys & Baby
14889,b9e88d457e276521ccb0b226f2f8f18f,27,206,4,True,18.0,9.0,True,1782.0,fashion_bags_accessories,Fashion
14890,f3b5bbdfd20be94cc96583501d2819ce,39,1572,1,True,30.0,10.0,True,5100.0,health_beauty,Health & Beauty
14891,6bda6606bb4db26fb219523d6fd40869,40,508,3,True,16.0,5.0,True,880.0,fashion_bags_accessories,Fashion
14892,506d34b59d14e8b54ca767f075417db3,55,699,3,True,18.0,11.0,True,4950.0,housewares,Home & Living
14893,6f059a5e46fe4a3903ea525124d77b49,56,691,3,True,77.0,12.0,True,26796.0,toys,Toys & Baby
14894,30c908162a2a83ddecc5486536da2de5,55,917,2,True,16.0,14.0,True,2912.0,auto,Auto
14895,ce6d72662579b6ba14f652d777c373d1,50,422,1,True,22.0,11.0,True,3872.0,electronics,Electronics
14896,a6fb3c4f1816d9e2f52ff88e46c114f2,53,772,1,True,38.0,4.0,True,5776.0,auto,Auto
14897,799762a3dc75b6d2078a33596d69833c,46,268,3,True,47.0,12.0,True,16356.0,sports_leisure,Sports & Outdoors
14898,c9c364f8f671ccd1d92b3e227fb1bc88,60,162,1,True,20.0,30.0,True,27600.0,home_confort,Home & Living
14899,62f5caa3d09aa499e778927db65547eb,47,1112,6,True,45.0,11.0,True,5445.0,computers_accessories,Electronics
14900,50142ec1faa11eb5a756baf3020128e8,23,206,1,True,23.0,17.0,True,6647.0,health_beauty,Health & Beauty
14901,e2a73ef4fc3f78da8824aaec109a2676,43,2139,1,True,58.0,28.0,True,94192.0,office_furniture,Furniture
14902,75fd4b482095ed05dd23030260e65300,55,455,2,True,37.0,10.0,True,14800.0,bed_bath_table,Home & Living
14903,33f789f4b4fa74053af0199658b78853,30,385,1,True,27.0,16.0,True,6480.0,computers_accessories,Electronics
14904,a6522002275496708586383f7f137ee4,60,281,2,True,30.0,5.0,True,6750.0,furniture_decor,Furniture
14905,1b14ba724d4ad3094f074ca9b36aae05,38,392,1,True,33.0,12.0,True,10296.0,electronics,Electronics
14906,5ae42f9d8352b9edd11800ebd575f4f7,56,1371,4,True,30.0,20.0,True,6600.0,auto,Auto
14907,0e122649ef24efa2051127c4018b13e5,41,1243,2,True,16.0,45.0,True,38160.0,signaling_and_security,Construction
14908,c31ab3cbecdabf9d526d56d47a26c21a,30,684,1,True,50.0,19.0,True,39900.0,pet_shop,Pets
14909,571547781b09e0d5b1b0fe849e41728d,60,957,7,True,30.0,50.0,True,30000.0,luggage_accessories,Travel
14910,6eb6618376baf873225738ce4fe760ac,44,331,1,True,36.0,6.0,True,5616.0,bed_bath_table,Home & Living
14911,6b2b9f5f0a28682d6e4912563426b64f,54,137,1,True,20.0,13.0,True,4160.0,health_beauty,Health & Beauty
14912,3c8041a9d648cdef50442943c497be4c,50,581,2,True,20.0,20.0,True,8000.0,sports_leisure,Sports & Outdoors
14913,4f022f25583cfbf04bcd98995aee6a66,37,904,4,True,50.0,17.0,True,42500.0,housewares,Home & Living
14914,d1c2619dd30b8bc3c63f18ca9692660a,58,786,2,True,24.0,19.0,True,10944.0,housewares,Home & Living
14915,a5e242d7d26774906928c7c4aa3916bd,36,694,1,True,11.0,23.0,True,2783.0,housewares,Home & Living
14916,b6813bc6cbb96c27b585f558d5b5af4b,51,833,1,True,16.0,16.0,True,4096.0,sports_leisure,Sports & Outdoors
14917,3589d24a1230be423827a1c139584dff,52,257,1,True,52.0,41.0,True,110864.0,furniture_decor,Furniture
14918,b82c087ce7b4aa8d1d1e7241b0cd666a,43,1520,1,True,28.0,36.0,True,27216.0,cool_stuff,Miscellaneous
14919,5038cd913f549498c7e7251739050b0e,58,302,3,True,16.0,3.0,True,1104.0,cool_stuff,Miscellaneous
14920,48a731e170c51eecded8082b9ba71c65,60,1017,5,True,14.0,19.0,True,4256.0,sports_leisure,Sports & Outdoors
14921,96717b4e4fba4d6fa1c3d179482afbe7,40,399,1,True,25.0,7.0,True,2800.0,electronics,Electronics
14922,8580e348f827bc4699d12de9afc2305f,44,1121,4,True,20.0,22.0,True,8800.0,market_place,Miscellaneous
14923,e5403f78625641d4ae41af599772fbfd,41,306,1,True,17.0,14.0,True,3808.0,perfumery,Health & Beauty
14924,ac4d8b40fc57f2366c3df122fbc2d353,35,1275,3,True,27.0,11.0,True,4752.0,construction_tools_construction,Construction
14925,ce6184189a523c1eb5fe5113061780b9,59,385,1,True,23.0,22.0,True,5566.0,sports_leisure,Sports & Outdoors
14926,f6c72bd6698b579815c80bc85ab5ae14,58,909,1,True,41.0,26.0,True,39442.0,small_appliances,Appliances
14927,3fde071523d485031f4f0fc9fe1c42e4,57,1380,1,True,34.0,33.0,True,12342.0,construction_tools_lights,Construction
14928,93c480c7d11c68ba0a71e850da61b674,42,458,4,True,16.0,4.0,True,1280.0,computers_accessories,Electronics
14929,023473d9db1c319f2bcd010e043b2ba2,41,411,2,True,51.0,8.0,True,20808.0,furniture_decor,Furniture
14930,49c95423c53618d42621bd07c1d1bfb6,53,60,4,True,16.0,18.0,True,4032.0,auto,Auto
14931,eacafb130c0b9e628640cf86bc28475f,50,220,1,True,45.0,15.0,True,23625.0,toys,Toys & Baby
14932,82d93a866d059bc63b08da7f955a13f7,42,985,1,True,20.0,12.0,True,4800.0,watches_gifts,Gifts
14933,cc2de3090e4e70b255499285f2d72735,48,254,3,True,24.0,7.0,True,2352.0,stationery,Stationery & Art
14934,df3ad3f81d16c72bccc160c5c81e40d3,57,1311,2,True,18.0,6.0,True,1188.0,telephony,Electronics
14935,907215e5a3f79b3afa2d846c6209760e,60,950,4,True,35.0,9.0,True,11025.0,housewares,Home & Living
14936,b29f3f48c076dfcdc3e055b93874657f,32,2770,1,True,25.0,28.0,True,9100.0,market_place,Miscellaneous
14937,3ff81cd0e0861e991bb0106c03c113ca,63,2314,8,True,21.0,14.0,True,6174.0,toys,Toys & Baby
14938,864413ca56c2bcea359a213956a922c0,57,3814,2,True,32.0,23.0,True,19136.0,auto,Auto
14939,bd2b6d27ce6d89e2443970dc53f6d684,60,813,1,True,23.0,17.0,True,10948.0,computers_accessories,Electronics
14940,4f130a13e2dd77a6f88f31e7addcec0c,53,356,2,True,50.0,10.0,True,22500.0,bed_bath_table,Home & Living
14941,06ab916413a6a9c4813408f7a72fd953,39,1803,1,True,20.0,11.0,True,3300.0,health_beauty,Health & Beauty
14942,caf1ca4c82e6ab734903a3407795f556,56,732,3,True,16.0,13.0,True,2288.0,computers_accessories,Electronics
14943,06944e4b10483df8e37fe55990a0ba15,55,1776,1,True,42.0,11.0,True,10626.0,housewares,Home & Living
14944,257452f5af0c5b1bda43fecc770f335c,29,324,1,True,17.0,11.0,True,2992.0,watches_gifts,Gifts
14945,41315ed74df21b8ba3b9e4a8738b43f8,58,1156,1,True,25.0,25.0,True,11875.0,sports_leisure,Sports & Outdoors
14946,cf1709a941039d6e24f0dde0978570de,48,861,3,True,20.0,6.0,True,1560.0,auto,Auto
14947,c234674e4e175c7be49f4412f97c1248,30,952,5,True,23.0,50.0,True,26450.0,auto,Auto
14948,0485eb91cf4786a456d0b61ef9d9183e,36,245,3,True,18.0,9.0,True,1782.0,fashion_bags_accessories,Fashion
14949,d059a71823fafe40e36dc1b9d7fa7819,61,707,1,True,30.0,35.0,True,31500.0,home_construction,Construction
14950,103cc8c441a717d9a54fca312ae8ec3c,59,602,2,True,16.0,14.0,True,3136.0,watches_gifts,Gifts
14951,f6f1af8bef22ed40d530548c79bbe953,55,1046,4,True,29.0,36.0,True,39672.0,garden_tools,Construction
14952,c3b271f47e73d0c9ccf1b43b7606c705,59,473,1,True,30.0,3.0,True,1800.0,furniture_decor,Furniture
14953,5197d46c6bc54f44ffacac72c9864161,45,141,5,True,60.0,20.0,True,48000.0,construction_tools_construction,Construction
14954,520aadbf40e95a61ec8d4f2f377ff3b0,48,2166,2,True,68.0,8.0,True,7072.0,furniture_decor,Furniture
14955,3c3d244942b424b931c33f1ddc122b80,31,612,1,True,17.0,10.0,True,2380.0,pet_shop,Pets
14956,16d096faa27582985f849f08370cf1ed,50,1153,1,True,11.0,18.0,True,1980.0,agro_industry_and_commerce,Agriculture
14957,0d3ae9775bb6537884a4cf722b258d83,59,672,5,True,25.0,13.0,True,6825.0,stationery,Stationery & Art
14958,def59eb2e17b32b980b5341984f6b500,50,365,3,True,24.0,12.0,True,3456.0,pet_shop,Pets
14959,f4e6bfb807b4a576105982a590147673,54,624,2,True,48.0,4.0,True,7680.0,bed_bath_table,Home & Living
14960,88821a8093b316b2679fd44c828a31c2,43,1091,3,True,36.0,8.0,True,10944.0,bed_bath_table,Home & Living
14961,7b8603501af310bf297351a4cc8cd3a5,36,642,1,True,20.0,7.0,True,1960.0,sports_leisure,Sports & Outdoors
14962,68a14625f4764ec39cf9d252421e35af,50,476,1,True,20.0,6.0,True,1800.0,sports_leisure,Sports & Outdoors
14963,6b770b5934dbdb29064efdf34bfa6cf5,53,492,1,True,35.0,20.0,True,14000.0,sports_leisure,Sports & Outdoors
14964,f8c2617f62d3371e14acbe60d9483482,29,455,1,True,20.0,6.0,True,1800.0,health_beauty,Health & Beauty
14965,6e5903fa584754f29471f356634b6334,56,78,5,True,16.0,2.0,True,352.0,musical_instruments,Entertainment
14966,9805b37a2e4983fb5dbb5c8168590c44,47,563,2,True,77.0,26.0,True,36036.0,industry_commerce_and_business,Business
14967,fc1d8637c0268af3db482c14b7ef8e75,60,269,1,True,34.0,7.0,True,7616.0,bed_bath_table,Home & Living
14968,8ad94542132b0e6ff0bc2fd20bf4353a,51,625,1,True,30.0,12.0,True,5760.0,health_beauty,Health & Beauty
14969,ad2cfa7f56da484302e01318376548a3,42,357,1,True,30.0,10.0,True,12000.0,baby,Toys & Baby
14970,23c8673349e70f9408b2d15865532c53,63,580,5,True,40.0,11.0,True,7920.0,health_beauty,Health & Beauty
14971,011c2759ca1a29c74ecd8bfa48d0ac14,58,897,2,True,20.0,10.0,True,4000.0,housewares,Home & Living
14972,fd60771c56d987cda1dc0169f4452e65,59,1066,5,True,24.0,2.0,True,816.0,auto,Auto
14973,8ef18e8943b9f07649b045b72df449cb,57,892,3,True,48.0,27.0,True,23328.0,toys,Toys & Baby
14974,d6fcbd88428353e7eb9584e8cc51afc0,42,690,1,True,16.0,22.0,True,8448.0,health_beauty,Health & Beauty
14975,9da6103ec4dd99a41f398b561ddf8876,55,432,1,True,48.0,48.0,True,76032.0,housewares,Home & Living
14976,c935bc1beb7be8accee684358fb0d47f,56,463,5,True,47.0,23.0,True,27025.0,musical_instruments,Entertainment
14977,15994dc9c5505e5feb9780945ed1cc8a,51,1294,5,True,16.0,72.0,True,105984.0,pet_shop,Pets
14978,2be252f11ad496bf9d981165c040af65,47,556,1,True,20.0,30.0,True,18000.0,pet_shop,Pets
14979,701cfdaf6cb0e11a4200ec31fab1997e,32,420,6,True,34.0,12.0,True,11832.0,furniture_decor,Furniture
14980,8cc939634b5bc1029a1aa5fe945b8666,24,1114,1,True,25.0,10.0,True,5750.0,sports_leisure,Sports & Outdoors
14981,fc5428e8e3dbc80bf96f681ed2e95026,47,608,1,True,20.0,10.0,True,3200.0,perfumery,Health & Beauty
14982,a2a61ecd4e916c3ff787c137d23957bb,58,782,1,True,30.0,40.0,True,48000.0,housewares,Home & Living
14983,12d73d80462aa0c73d8a6a9f77e127f0,54,370,1,True,47.0,21.0,True,40467.0,bed_bath_table,Home & Living
14984,681ce53bc951dd4db1480c44ae271d00,60,1160,3,True,17.0,13.0,True,3094.0,audio,Electronics
14985,7e1597b3d802cadc921c6a182ff5926f,57,777,4,True,16.0,5.0,True,880.0,computers_accessories,Electronics
14986,adf7fe64dc8fd20f0926f6f20b47de7f,23,2340,1,True,20.0,18.0,True,7200.0,sports_leisure,Sports & Outdoors
14987,adc73ebfe461a4ec51e1b5b3338eca22,25,132,1,True,40.0,30.0,True,24000.0,pet_shop,Pets
14988,7ff191f993bba082a0f6a643749d9f4b,39,732,4,True,20.0,17.0,True,7480.0,health_beauty,Health & Beauty
14989,7b44e5ea770ef06810f5df89006cc8b2,57,989,4,True,20.0,15.0,True,3900.0,electronics,Electronics
14990,71e239fbeffa264767d6a1210b933e02,48,357,5,True,16.0,9.0,True,1584.0,fashion_bags_accessories,Fashion
14991,ebad2408485504e930678ed1af88790f,42,672,1,True,20.0,2.0,True,560.0,dvds_blu_ray,Entertainment
14992,bc0246e1fa0a21cfceaed952d3e9cd38,56,247,6,True,30.0,5.0,True,3000.0,auto,Auto
14993,a2da86fa759178e9e58e54aa1a144e59,57,777,5,True,17.0,4.0,True,816.0,telephony,Electronics
14994,dc09323879d5cfb7db6c25f6a439d5fd,56,1892,7,True,69.0,11.0,True,8349.0,furniture_decor,Furniture
14995,bbaa976a69c3a1594ebc1fc560f62978,46,489,1,True,23.0,15.0,True,5520.0,perfumery,Health & Beauty
14996,b200c3a6dbe2a96c1e2f1904361763db,49,699,2,True,20.0,16.0,True,6720.0,perfumery,Health & Beauty
14997,62dbbad1385feb9b27edf72b31bc46e1,58,702,1,True,20.0,20.0,True,8000.0,sports_leisure,Sports & Outdoors
14998,ba664def852b1416351aaf61e2c7b1a5,59,1072,4,True,16.0,11.0,True,1936.0,home_construction,Construction
14999,a8c826857439e8ab8f66884dbb015915,54,1510,1,True,16.0,9.0,True,1584.0,construction_tools_construction,Construction
15000,c55065b87cbfeb89e7714d838d588afd,50,256,1,True,40.0,7.0,True,8400.0,bed_bath_table,Home & Living
15001,02ed3b595447e948efc3eac897e4df0e,30,413,2,True,31.0,7.0,True,6727.0,bed_bath_table,Home & Living
15002,498171cf871cdd1f5e7f8508884601b0,33,917,2,True,52.0,15.0,True,15600.0,toys,Toys & Baby
15003,145978af3e89b318be0b717a0953649a,56,295,3,True,31.0,3.0,True,2604.0,computers_accessories,Electronics
15004,d59435f889321f310e2e71bdb3bd466a,44,595,1,True,30.0,30.0,True,27000.0,housewares,Home & Living
15005,6358f5d1f8bea46b44615a9eaad26f81,54,565,1,True,16.0,10.0,True,2560.0,bed_bath_table,Home & Living
15006,318026bb905cd235b62c2f2f4eace780,47,316,1,True,35.0,32.0,True,13440.0,housewares,Home & Living
15007,85f1c33512bb37126e995ddf7de34cb9,60,941,4,True,16.0,11.0,True,2112.0,watches_gifts,Gifts
15008,f457c5f0c72ba4cae17636c5174add2e,54,573,2,True,16.0,4.0,True,1024.0,computers_accessories,Electronics
15009,d6ae8069e4a78b1dc1bfafc891a5c164,42,2081,1,True,35.0,46.0,True,33810.0,cool_stuff,Miscellaneous
15010,e7248872169a7ab67e20c182aaf17976,60,327,1,True,35.0,9.0,True,32445.0,musical_instruments,Entertainment
15011,59f17be62604541797d4df87ae80cf73,42,226,2,True,17.0,18.0,True,5202.0,consoles_games,Toys & Baby
15012,d6354128c28cc56532ba7393d9373083,38,203,1,True,16.0,6.0,True,1152.0,sports_leisure,Sports & Outdoors
15013,8700d9f84733dce4550659a27300c5e5,57,976,3,True,30.0,5.0,True,3300.0,computers_accessories,Electronics
15014,38ac7ec5736a1b9121e85a1e6bd68e39,51,594,2,True,16.0,2.0,True,640.0,watches_gifts,Gifts
15015,2e5bddcf20a946aad0394cf0a62743f4,56,2824,1,True,30.0,9.0,True,5400.0,pet_shop,Pets
15016,5101f008a270fb10336de6703f32221e,54,503,1,True,30.0,30.0,True,27000.0,bed_bath_table,Home & Living
15017,ac5e0fcc8e524a2889013ad21cdd816d,58,274,1,True,16.0,16.0,True,3072.0,auto,Auto
15018,90b58782fdd04cb829667fcc41fb65f5,34,794,1,True,102.0,46.0,True,51612.0,office_furniture,Furniture
15019,0b5c6dd6ca91fd2a318e99749b0ea57d,63,429,3,True,30.0,5.0,True,3750.0,housewares,Home & Living
15020,8abdb2ffbf92eb0bcdd82fce515fde6a,57,1022,3,True,34.0,40.0,True,25840.0,auto,Auto
15021,25055c4ea763803958c5c79b99a00439,60,493,1,True,32.0,12.0,True,4608.0,computers_accessories,Electronics
15022,6bbd7902820d4d6477f93b1d2b8370d9,40,833,1,True,16.0,14.0,True,3136.0,fashion_bags_accessories,Fashion
15023,a02d0123079f4ae96001ba2010d1a2df,57,771,1,True,45.0,35.0,True,70875.0,construction_tools_lights,Construction
15024,d9a5a0aa013c348c28ff4626ed6dba71,60,2636,1,True,17.0,10.0,True,2890.0,sports_leisure,Sports & Outdoors
15025,f8da9c0748a30346a534634bbdc28bec,59,576,1,True,16.0,8.0,True,1536.0,computers_accessories,Electronics
15026,e717e613d0bde7828d469455c8058172,46,541,1,True,16.0,24.0,True,4992.0,sports_leisure,Sports & Outdoors
15027,9c1f0d2a5ac55e11b4b90416a5b34223,58,961,2,True,35.0,15.0,True,18375.0,housewares,Home & Living
15028,f9d32dfeb09bfb527111ca6c7a06f2ee,47,729,1,True,20.0,30.0,True,18000.0,bed_bath_table,Home & Living
15029,7f723c53515b44e16b93397c4149afdc,57,284,1,True,50.0,30.0,True,52500.0,bed_bath_table,Home & Living
15030,b1c9363781fe50f33136564c9671c17e,56,732,1,True,20.0,20.0,True,8000.0,sports_leisure,Sports & Outdoors
15031,1e4aad71e70ec3236b054032c42d3494,55,73,1,True,20.0,20.0,True,5200.0,telephony,Electronics
15032,5dc5964f616fba91121740eb42a02845,28,413,1,True,19.0,2.0,True,532.0,consoles_games,Toys & Baby
15033,f0788219c3d63c6183bbca7699ca9608,53,785,5,True,30.0,10.0,True,6000.0,garden_tools,Construction
15034,55af6f61ee17f7290ce7bb14b6e38a60,59,1499,2,True,105.0,3.0,True,22050.0,furniture_decor,Furniture
15035,ef7f9080df1ef631941928033aa7b515,39,74,1,True,24.0,7.0,True,2352.0,stationery,Stationery & Art
15036,52e07ce385c39e2c591f040dea409c23,32,727,3,True,50.0,50.0,True,75000.0,signaling_and_security,Construction
15037,f0cdabacd05bdca526b43e72376521ee,27,320,2,True,16.0,14.0,True,3136.0,market_place,Miscellaneous
15038,b40f2e02089486d971fe39108eacc283,58,1184,6,True,22.0,10.0,True,3300.0,computers_accessories,Electronics
15039,35c5886c8fb424305569a555df688541,60,622,3,True,22.0,4.0,True,2816.0,toys,Toys & Baby
15040,ff9fa77f938462abd16b53c0d934099f,57,3469,1,True,21.0,19.0,True,7581.0,sports_leisure,Sports & Outdoors
15041,1a57fd59f51629d5eefcc5737fa74bad,57,380,2,True,22.0,25.0,True,12650.0,luggage_accessories,Travel
15042,45cfee87da128a8f939226bedd92a72d,55,703,1,True,50.0,30.0,True,49500.0,pet_shop,Pets
15043,38d2319e71779e74d3f37e0f5cf8a5a5,56,2846,3,True,16.0,9.0,True,2016.0,fixed_telephony,Electronics
15044,7a8f85eacf670d2cae7b679ac8b7af8b,51,305,2,True,20.0,5.0,True,1200.0,computers_accessories,Electronics
15045,ef861dd8ed8359232c38b41e4249d55c,56,97,3,True,20.0,30.0,True,12000.0,stationery,Stationery & Art
15046,57141561615b91d5fd2a630d16499212,41,278,1,True,25.0,35.0,True,24500.0,stationery,Stationery & Art
15047,1bb0f142789375f5709d08b2f2355c2b,52,289,1,True,40.0,12.0,True,18240.0,bed_bath_table,Home & Living
15048,35aa06ce9cf87fdcb9b19797c981c4a6,55,115,1,True,33.0,14.0,True,6930.0,garden_tools,Construction
15049,faa69a3ce59a6d1484410df55a93444b,29,1450,3,True,20.0,9.0,True,2520.0,baby,Toys & Baby
15050,5c92f9ec6027c92a5293a46e9175e817,60,1201,1,True,28.0,21.0,True,12936.0,small_appliances,Appliances
15051,dc3503150b2bd7dbbb59168d88cd7550,45,218,1,True,47.0,10.0,True,14570.0,luggage_accessories,Travel
15052,813a9ef2db7efff209973a335d043c0f,59,2006,4,True,69.0,11.0,True,8349.0,furniture_decor,Furniture
15053,38560b1377928e08fecfe544848a0fb2,59,1101,2,True,16.0,7.0,True,1792.0,home_appliances_2,Appliances
15054,98f45ca7c8c275409c14c93996fdeb07,32,1132,8,True,105.0,15.0,True,44100.0,sports_leisure,Sports & Outdoors
15055,2c2b6a28924791234bd386bddb17512e,56,498,1,True,33.0,14.0,True,12012.0,construction_tools_safety,Construction
15056,08fb1fed44ecc852b3ab9363b00d1c03,58,734,4,True,17.0,4.0,True,816.0,telephony,Electronics
15057,87f87c717c93f801e1a62367ce5ff63f,59,657,1,True,34.0,16.0,True,12512.0,construction_tools_lights,Construction
15058,be531a288d95e2b9ad1b314c7366fe81,41,478,1,True,18.0,15.0,True,3510.0,sports_leisure,Sports & Outdoors
15059,6dc1e760dde478aea03467d92737a0a6,61,359,3,True,17.0,9.0,True,4131.0,fashion_underwear_beach,Fashion
15060,1c756cc8c5e3b4a2fcf83d1690f8084d,51,329,3,True,23.0,15.0,True,6555.0,watches_gifts,Gifts
15061,c6f24451ab94c30ea2e17eb0d9ea5d9c,55,602,1,True,16.0,2.0,True,352.0,perfumery,Health & Beauty
15062,a917c40cbfcd114984034228fdb9cca4,43,396,1,True,16.0,14.0,True,3360.0,health_beauty,Health & Beauty
15063,26053aaf5e00b608f4c23cb924a284c9,57,550,2,True,47.0,47.0,True,59643.0,pet_shop,Pets
15064,3f0602cdcad0ac24d72b038103a3783e,57,589,3,True,16.0,2.0,True,352.0,auto,Auto
15065,ae53c522a4d40d61e15213aae5cef8d1,38,672,3,True,104.0,9.0,True,10296.0,furniture_decor,Furniture
15066,f9cbe8bae385034b464b9e22491ff68a,54,575,2,True,20.0,15.0,True,5400.0,housewares,Home & Living
15067,97ac99fefa9cf4eb8f825136a89e8f40,63,3883,1,True,17.0,6.0,True,1122.0,telephony,Electronics
15068,ac32162917f9c1842336f4018493fb1d,41,606,3,True,16.0,11.0,True,2816.0,pet_shop,Pets
15069,d189fbf8b5d79a670cebcaaad68d77b2,49,453,1,True,30.0,10.0,True,9000.0,stationery,Stationery & Art
